"idhod","hodnota","stapro_kod","mj_cis","mj_kod","typosoby_kod","odvetvi_cis","odvetvi_kod","rok","ctvrtletí","uzemi_cis","uzemi_kod","stapro_txt","mj_txt","typosoby_txt","odvetvi_txt"
"741382936","12919","5958","78","00200","200","5103","I","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ubytování, stravování a pohostinství"
"741383926","19349","5958","78","00200","200","5103","R","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Kulturní, zábavní a rekreační činnosti"
"741384036","18882","5958","78","00200","200","5103","S","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ostatní činnosti"
"741382166","29890","5958","78","00200","200","5103","B","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Těžba a dobývání"
"741382276","23511","5958","78","00200","200","5103","C","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zpracovatelský průmysl"
"741382056","17901","5958","78","00200","200","5103","A","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zemědělství, lesnictví, rybářství"
"741374512","20845","5958","78","00200","100","5103","F","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Stavebnictví"
"741374622","21637","5958","78","00200","100","5103","G","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741373962","17609","5958","78","00200","100","5103","A","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zemědělství, lesnictví, rybářství"
"741374402","22092","5958","78","00200","100","5103","E","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"741375502","25033","5958","78","00200","100","5103","O","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"741374842","12369","5958","78","00200","100","5103","I","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ubytování, stravování a pohostinství"
"741375062","52377","5958","78","00200","100","5103","K","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Peněžnictví a pojišťovnictví"
"741375282","30012","5958","78","00200","100","5103","M","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Profesní, vědecké a technické činnosti"
"741375392","15661","5958","78","00200","100","5103","N","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Administrativní a podpůrné činnosti"
"741375612","20445","5958","78","00200","100","5103","P","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Vzdělávání"
"741375832","18185","5958","78","00200","100","5103","R","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Kulturní, zábavní a rekreační činnosti"
"741374732","22333","5958","78","00200","100","5103","H","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Doprava a skladování"
"741374952","45162","5958","78","00200","100","5103","J","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Informační a komunikační činnosti"
"741375172","21129","5958","78","00200","100","5103","L","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Činnosti v oblasti nemovitostí"
"741375722","22724","5958","78","00200","100","5103","Q","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zdravotní a sociální péče"
"741375942","17434","5958","78","00200","100","5103","S","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ostatní činnosti"
"741382386","43195","5958","78","00200","200","5103","D","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741383046","46050","5958","78","00200","200","5103","J","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Informační a komunikační činnosti"
"786863662","24131","5958","78","00200","200",,,"2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený",
"786863674","23337","5958","78","00200","100",,,"2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický",
"829364752","23260","5958","78","00200","100","5103","C","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zpracovatelský průmysl"
"829364604","29831","5958","78","00200","100","5103","B","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Těžba a dobývání"
"829374248","42619","5958","78","00200","100","5103","D","2012","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741382778","18096","5958","78","00200","200","5103","H","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Doprava a skladování"
"741382888","10483","5958","78","00200","200","5103","I","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ubytování, stravování a pohostinství"
"741383768","17261","5958","78","00200","200","5103","Q","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zdravotní a sociální péče"
"741383878","15911","5958","78","00200","200","5103","R","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Kulturní, zábavní a rekreační činnosti"
"741383328","22554","5958","78","00200","200","5103","M","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Profesní, vědecké a technické činnosti"
"741383218","17385","5958","78","00200","200","5103","L","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Činnosti v oblasti nemovitostí"
"741382448","17634","5958","78","00200","200","5103","E","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"741382558","16625","5958","78","00200","200","5103","F","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Stavebnictví"
"741383438","13106","5958","78","00200","200","5103","N","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Administrativní a podpůrné činnosti"
"741383548","21950","5958","78","00200","200","5103","O","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"741382668","16751","5958","78","00200","200","5103","G","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741383658","18457","5958","78","00200","200","5103","P","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Vzdělávání"
"741383988","15158","5958","78","00200","200","5103","S","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ostatní činnosti"
"741383108","37641","5958","78","00200","200","5103","K","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Peněžnictví a pojišťovnictví"
"741382118","22908","5958","78","00200","200","5103","B","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Těžba a dobývání"
"741382228","17301","5958","78","00200","200","5103","C","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zpracovatelský průmysl"
"741382008","13562","5958","78","00200","200","5103","A","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zemědělství, lesnictví, rybářství"
"741374574","16143","5958","78","00200","100","5103","G","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741373914","13154","5958","78","00200","100","5103","A","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zemědělství, lesnictví, rybářství"
"741374464","16458","5958","78","00200","100","5103","F","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Stavebnictví"
"741375564","16701","5958","78","00200","100","5103","P","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Vzdělávání"
"741374794","10109","5958","78","00200","100","5103","I","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ubytování, stravování a pohostinství"
"741375014","37042","5958","78","00200","100","5103","K","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Peněžnictví a pojišťovnictví"
"741375234","21144","5958","78","00200","100","5103","M","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Profesní, vědecké a technické činnosti"
"741374354","17155","5958","78","00200","100","5103","E","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"741375454","21555","5958","78","00200","100","5103","O","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"741374684","17835","5958","78","00200","100","5103","H","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Doprava a skladování"
"741374904","31484","5958","78","00200","100","5103","J","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Informační a komunikační činnosti"
"741375124","15895","5958","78","00200","100","5103","L","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Činnosti v oblasti nemovitostí"
"741375344","12012","5958","78","00200","100","5103","N","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Administrativní a podpůrné činnosti"
"741375674","16313","5958","78","00200","100","5103","Q","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zdravotní a sociální péče"
"741375894","13883","5958","78","00200","100","5103","S","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ostatní činnosti"
"741375784","14533","5958","78","00200","100","5103","R","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Kulturní, zábavní a rekreační činnosti"
"741382338","26027","5958","78","00200","200","5103","D","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741382998","32188","5958","78","00200","200","5103","J","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Informační a komunikační činnosti"
"786862678","18112","5958","78","00200","200",,,"2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený",
"786862690","17526","5958","78","00200","100",,,"2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický",
"829364642","17095","5958","78","00200","100","5103","C","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zpracovatelský průmysl"
"829364494","22876","5958","78","00200","100","5103","B","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Těžba a dobývání"
"829374221","25663","5958","78","00200","100","5103","D","2005","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741382780","19718","5958","78","00200","200","5103","H","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Doprava a skladování"
"741382890","11346","5958","78","00200","200","5103","I","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ubytování, stravování a pohostinství"
"741383770","18866","5958","78","00200","200","5103","Q","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zdravotní a sociální péče"
"741383880","17365","5958","78","00200","200","5103","R","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Kulturní, zábavní a rekreační činnosti"
"741383110","37156","5958","78","00200","200","5103","K","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Peněžnictví a pojišťovnictví"
"741383330","27171","5958","78","00200","200","5103","M","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Profesní, vědecké a technické činnosti"
"741383220","19560","5958","78","00200","200","5103","L","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Činnosti v oblasti nemovitostí"
"741382450","19848","5958","78","00200","200","5103","E","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"741382560","18515","5958","78","00200","200","5103","F","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Stavebnictví"
"741383440","14773","5958","78","00200","200","5103","N","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Administrativní a podpůrné činnosti"
"741383550","24235","5958","78","00200","200","5103","O","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"741382670","18468","5958","78","00200","200","5103","G","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741383660","21374","5958","78","00200","200","5103","P","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Vzdělávání"
"741383990","16948","5958","78","00200","200","5103","S","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ostatní činnosti"
"741382120","26507","5958","78","00200","200","5103","B","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Těžba a dobývání"
"741382230","18672","5958","78","00200","200","5103","C","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zpracovatelský průmysl"
"741382010","15553","5958","78","00200","200","5103","A","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zemědělství, lesnictví, rybářství"
"741374576","17794","5958","78","00200","100","5103","G","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741373916","15113","5958","78","00200","100","5103","A","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zemědělství, lesnictví, rybářství"
"741374466","18312","5958","78","00200","100","5103","F","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Stavebnictví"
"741375566","19336","5958","78","00200","100","5103","P","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Vzdělávání"
"741374796","10948","5958","78","00200","100","5103","I","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ubytování, stravování a pohostinství"
"741375016","36545","5958","78","00200","100","5103","K","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Peněžnictví a pojišťovnictví"
"741375236","25445","5958","78","00200","100","5103","M","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Profesní, vědecké a technické činnosti"
"741374356","19344","5958","78","00200","100","5103","E","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"741375456","23756","5958","78","00200","100","5103","O","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"741374686","19453","5958","78","00200","100","5103","H","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Doprava a skladování"
"741374906","34450","5958","78","00200","100","5103","J","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Informační a komunikační činnosti"
"741375126","17918","5958","78","00200","100","5103","L","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Činnosti v oblasti nemovitostí"
"741375346","13563","5958","78","00200","100","5103","N","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Administrativní a podpůrné činnosti"
"741375676","17827","5958","78","00200","100","5103","Q","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zdravotní a sociální péče"
"741375896","15446","5958","78","00200","100","5103","S","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ostatní činnosti"
"741375786","15886","5958","78","00200","100","5103","R","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Kulturní, zábavní a rekreační činnosti"
"741382340","30632","5958","78","00200","200","5103","D","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741383000","35242","5958","78","00200","200","5103","J","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Informační a komunikační činnosti"
"786862726","19963","5958","78","00200","200",,,"2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený",
"786862738","19316","5958","78","00200","100",,,"2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický",
"829364644","18452","5958","78","00200","100","5103","C","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zpracovatelský průmysl"
"829364496","26450","5958","78","00200","100","5103","B","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Těžba a dobývání"
"829374223","30130","5958","78","00200","100","5103","D","2005","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741382785","19176","5958","78","00200","200","5103","H","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Doprava a skladování"
"741383775","18805","5958","78","00200","200","5103","Q","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zdravotní a sociální péče"
"741382895","11520","5958","78","00200","200","5103","I","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ubytování, stravování a pohostinství"
"741383885","16803","5958","78","00200","200","5103","R","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Kulturní, zábavní a rekreační činnosti"
"741383115","38758","5958","78","00200","200","5103","K","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Peněžnictví a pojišťovnictví"
"741383335","23857","5958","78","00200","200","5103","M","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Profesní, vědecké a technické činnosti"
"741383225","18743","5958","78","00200","200","5103","L","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Činnosti v oblasti nemovitostí"
"741382455","18822","5958","78","00200","200","5103","E","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"741382565","17590","5958","78","00200","200","5103","F","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Stavebnictví"
"741383445","14159","5958","78","00200","200","5103","N","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Administrativní a podpůrné činnosti"
"741383555","23220","5958","78","00200","200","5103","O","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"741383665","19706","5958","78","00200","200","5103","P","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Vzdělávání"
"741382675","17690","5958","78","00200","200","5103","G","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741383995","16376","5958","78","00200","200","5103","S","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ostatní činnosti"
"741382125","24021","5958","78","00200","200","5103","B","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Těžba a dobývání"
"741382235","18442","5958","78","00200","200","5103","C","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zpracovatelský průmysl"
"741382015","14422","5958","78","00200","200","5103","A","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zemědělství, lesnictví, rybářství"
"741374471","17392","5958","78","00200","100","5103","F","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Stavebnictví"
"741374581","17007","5958","78","00200","100","5103","G","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741373921","14045","5958","78","00200","100","5103","A","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zemědělství, lesnictví, rybářství"
"741375571","17831","5958","78","00200","100","5103","P","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Vzdělávání"
"741374801","10964","5958","78","00200","100","5103","I","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ubytování, stravování a pohostinství"
"741375021","38091","5958","78","00200","100","5103","K","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Peněžnictví a pojišťovnictví"
"741375241","22345","5958","78","00200","100","5103","M","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Profesní, vědecké a technické činnosti"
"741374361","18328","5958","78","00200","100","5103","E","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"741375461","22765","5958","78","00200","100","5103","O","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"741374691","18910","5958","78","00200","100","5103","H","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Doprava a skladování"
"741374911","34059","5958","78","00200","100","5103","J","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Informační a komunikační činnosti"
"741375131","17130","5958","78","00200","100","5103","L","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Činnosti v oblasti nemovitostí"
"741375351","13118","5958","78","00200","100","5103","N","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Administrativní a podpůrné činnosti"
"741375681","17752","5958","78","00200","100","5103","Q","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zdravotní a sociální péče"
"741375901","14849","5958","78","00200","100","5103","S","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ostatní činnosti"
"741375791","15433","5958","78","00200","100","5103","R","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Kulturní, zábavní a rekreační činnosti"
"741382345","29342","5958","78","00200","200","5103","D","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741383005","34879","5958","78","00200","200","5103","J","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Informační a komunikační činnosti"
"786862822","19300","5958","78","00200","200",,,"2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený",
"786862834","18666","5958","78","00200","100",,,"2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický",
"829364646","18239","5958","78","00200","100","5103","C","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zpracovatelský průmysl"
"829364498","23986","5958","78","00200","100","5103","B","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Těžba a dobývání"
"829374225","28673","5958","78","00200","100","5103","D","2006","2","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741382763","14849","5958","78","00200","200","5103","H","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Doprava a skladování"
"741382873","9227","5958","78","00200","200","5103","I","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ubytování, stravování a pohostinství"
"741383753","14843","5958","78","00200","200","5103","Q","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zdravotní a sociální péče"
"741383863","12875","5958","78","00200","200","5103","R","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Kulturní, zábavní a rekreační činnosti"
"741383313","18814","5958","78","00200","200","5103","M","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Profesní, vědecké a technické činnosti"
"741383203","15486","5958","78","00200","200","5103","L","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Činnosti v oblasti nemovitostí"
"741382433","14199","5958","78","00200","200","5103","E","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"741383423","11436","5958","78","00200","200","5103","N","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Administrativní a podpůrné činnosti"
"741382543","13074","5958","78","00200","200","5103","F","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Stavebnictví"
"741383533","17424","5958","78","00200","200","5103","O","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"741382653","14477","5958","78","00200","200","5103","G","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741383643","14128","5958","78","00200","200","5103","P","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Vzdělávání"
"741382983","28600","5958","78","00200","200","5103","J","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Informační a komunikační činnosti"
"741383973","12913","5958","78","00200","200","5103","S","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ostatní činnosti"
"741383093","31597","5958","78","00200","200","5103","K","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Peněžnictví a pojišťovnictví"
"741382213","14237","5958","78","00200","200","5103","C","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zpracovatelský průmysl"
"741381993","10810","5958","78","00200","200","5103","A","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zemědělství, lesnictví, rybářství"
"741382103","17952","5958","78","00200","200","5103","B","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Těžba a dobývání"
"741374559","13902","5958","78","00200","100","5103","G","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741373899","10463","5958","78","00200","100","5103","A","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zemědělství, lesnictví, rybářství"
"741374339","13825","5958","78","00200","100","5103","E","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"741374449","12944","5958","78","00200","100","5103","F","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Stavebnictví"
"741375439","17060","5958","78","00200","100","5103","O","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"741375549","12982","5958","78","00200","100","5103","P","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Vzdělávání"
"741374779","8897","5958","78","00200","100","5103","I","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ubytování, stravování a pohostinství"
"741374999","31202","5958","78","00200","100","5103","K","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Peněžnictví a pojišťovnictví"
"741375219","17682","5958","78","00200","100","5103","M","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Profesní, vědecké a technické činnosti"
"741374669","14598","5958","78","00200","100","5103","H","2003","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Doprava a skladování"
